toc,Re,Mach,alpha,CL,CD,CM,CDw,CDv,CDp,file,Missing,wasInterpolated,InterpAxis
0.13,2.0e7,0.81,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.14,2.0e7,0.81,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.145,2.0e7,0.81,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.13,2.0e7,0.81,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.14,2.0e7,0.81,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.145,2.0e7,0.81,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.1,2.0e7,0.81,4.749499999999999,0.85,0.071295,-0.1342,0.030234999999999995,0.04106999999999999,0.06699999999999998,NaN,false,true,CL
0.11,2.0e7,0.81,5.7715,0.85,0.08772999999999999,-0.11950000000000001,0.034859999999999995,0.05287499999999999,0.08360499999999998,NaN,false,true,CL
0.12,2.0e7,0.81,NaN,0.85,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.13,2.0e7,0.81,NaN,0.85,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.14,2.0e7,0.81,NaN,0.85,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.145,2.0e7,0.81,NaN,0.85,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.12,2.0e7,0.81,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.13,2.0e7,0.81,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.14,2.0e7,0.81,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
0.145,2.0e7,0.81,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,true,false,
